route_name,route_link,busname,bustype,departing_time,duration,reaching_time,star_rating,price,seats_available
Kodad to Hyderabad,https://www.redbus.in/bus-tickets/kodad-to-hyderabad,APSRTC - 3605,Super Luxury (Non AC Seater 2+2 Push Back),2024-07-18 06:30:00,03h 32m,2024-07-18 10:02:00,4.0,318.0,28
Kodad to Hyderabad,https://www.redbus.in/bus-tickets/kodad-to-hyderabad,APSRTC - 3882,Super Luxury (Non AC Seater 2+2 Push Back),2024-07-18 10:30:00,03h 50m,2024-07-18 14:20:00,4.8,318.0,29
Kodad to Hyderabad,https://www.redbus.in/bus-tickets/kodad-to-hyderabad,APSRTC - 3543,Super Luxury (Non AC Seater 2+2 Push Back),2024-07-18 12:30:00,03h 35m,2024-07-18 16:05:00,1.4,318.0,33
Kodad to Hyderabad,https://www.redbus.in/bus-tickets/kodad-to-hyderabad,APSRTC - 4044,Super Luxury (Non AC Seater 2+2 Push Back),2024-07-18 13:20:00,03h 15m,2024-07-18 16:35:00,4.0,318.0,29
Kodad to Hyderabad,https://www.redbus.in/bus-tickets/kodad-to-hyderabad,APSRTC - 35117,INDRA(A.C. Seater),2024-07-18 14:53:00,03h 12m,2024-07-18 18:05:00,4.0,385.0,35
Kodad to Hyderabad,https://www.redbus.in/bus-tickets/kodad-to-hyderabad,APSRTC - 3793,Super Luxury (Non AC Seater 2+2 Push Back),2024-07-18 23:40:00,03h 05m,2024-07-19 02:45:00,4.4,318.0,31
Kodad to Hyderabad,https://www.redbus.in/bus-tickets/kodad-to-hyderabad,Sri KVR Travels,NON A/C Sleeper (2+1),2024-07-18 00:45:00,03h 45m,2024-07-18 04:30:00,4.0,523.0,10
Kodad to Hyderabad,https://www.redbus.in/bus-tickets/kodad-to-hyderabad,LVP Travels,Non A/C Seater / Sleeper (2+1),2024-07-18 01:45:00,04h 35m,2024-07-18 06:20:00,4.2,555.0,11
Kodad to Hyderabad,https://www.redbus.in/bus-tickets/kodad-to-hyderabad,LVP Travels,A/C Seater / Sleeper (2+1),2024-07-18 01:45:00,02h 35m,2024-07-18 04:20:00,4.2,510.0,10
Kodad to Hyderabad,https://www.redbus.in/bus-tickets/kodad-to-hyderabad,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),2024-07-18 02:15:00,03h 15m,2024-07-18 05:30:00,4.0,498.0,4
Kodad to Hyderabad,https://www.redbus.in/bus-tickets/kodad-to-hyderabad,Go Tour Travels and Holidays,A/C Seater / Sleeper (2+1),2024-07-18 02:15:00,03h 30m,2024-07-18 05:45:00,4.3,590.0,8
Kodad to Hyderabad,https://www.redbus.in/bus-tickets/kodad-to-hyderabad,Mythri Tours And Travels,A/C Sleeper (2+1),2024-07-18 02:30:00,04h 00m,2024-07-18 06:30:00,4.5,809.0,3
Kodad to Hyderabad,https://www.redbus.in/bus-tickets/kodad-to-hyderabad,SANDHYA TRAVELS,Bharat Benz A/C Sleeper (2+1),2024-07-18 03:05:00,04h 25m,2024-07-18 07:30:00,3.9,791.0,22
Kodad to Hyderabad,https://www.redbus.in/bus-tickets/kodad-to-hyderabad,SANDHYA TRAVELS,Bharat Benz A/C Sleeper (2+1),2024-07-18 03:05:00,04h 25m,2024-07-18 07:30:00,3.9,589.0,23
Kodad to Hyderabad,https://www.redbus.in/bus-tickets/kodad-to-hyderabad,SVR Tours and Travels,Volvo Multi Axle Sleeper B11R (2+1),2024-07-18 03:15:00,03h 45m,2024-07-18 07:00:00,3.3,730.0,11
Kodad to Hyderabad,https://www.redbus.in/bus-tickets/kodad-to-hyderabad,SVR Tours and Travels,A/C Seater / Sleeper (2+1),2024-07-18 03:15:00,03h 45m,2024-07-18 07:00:00,3.3,750.0,40
Kodad to Hyderabad,https://www.redbus.in/bus-tickets/kodad-to-hyderabad,Mythri Tours And Travels,A/C Sleeper (2+1),2024-07-18 04:00:00,02h 30m,2024-07-18 06:30:00,4.5,749.0,3
Kodad to Hyderabad,https://www.redbus.in/bus-tickets/kodad-to-hyderabad,NueGo,Electric A/C Seater (2+2),2024-07-18 06:45:00,03h 50m,2024-07-18 10:35:00,4.6,332.0,30
Kodad to Hyderabad,https://www.redbus.in/bus-tickets/kodad-to-hyderabad,NueGo,Electric A/C Seater (2+2),2024-07-18 08:30:00,04h 00m,2024-07-18 12:30:00,4.1,379.0,15
Kodad to Hyderabad,https://www.redbus.in/bus-tickets/kodad-to-hyderabad,NueGo,Electric A/C Seater (2+2),2024-07-18 10:45:00,03h 50m,2024-07-18 14:35:00,4.4,332.0,39
Kodad to Hyderabad,https://www.redbus.in/bus-tickets/kodad-to-hyderabad,NueGo,Electric A/C Seater (2+2),2024-07-18 11:45:00,03h 50m,2024-07-18 15:35:00,4.0,332.0,29
Kodad to Hyderabad,https://www.redbus.in/bus-tickets/kodad-to-hyderabad,NueGo,Electric A/C Seater (2+2),2024-07-18 12:45:00,03h 50m,2024-07-18 16:35:00,3.9,332.0,37
Kodad to Hyderabad,https://www.redbus.in/bus-tickets/kodad-to-hyderabad,NueGo,Electric A/C Seater (2+2),2024-07-18 13:30:00,04h 05m,2024-07-18 17:35:00,4.1,427.0,32
Kodad to Hyderabad,https://www.redbus.in/bus-tickets/kodad-to-hyderabad,NueGo,Electric A/C Seater (2+2),2024-07-18 13:45:00,03h 50m,2024-07-18 17:35:00,3.5,332.0,39
Kodad to Hyderabad,https://www.redbus.in/bus-tickets/kodad-to-hyderabad,NueGo,Electric A/C Seater (2+2),2024-07-18 15:20:00,03h 50m,2024-07-18 19:10:00,4.8,379.0,33
Kodad to Hyderabad,https://www.redbus.in/bus-tickets/kodad-to-hyderabad,NueGo,Electric A/C Seater (2+2),2024-07-18 16:45:00,03h 50m,2024-07-18 20:35:00,3.4,332.0,32
Kodad to Hyderabad,https://www.redbus.in/bus-tickets/kodad-to-hyderabad,NueGo,Electric A/C Seater (2+2),2024-07-18 18:20:00,03h 50m,2024-07-18 22:10:00,4.3,379.0,35
Kodad to Hyderabad,https://www.redbus.in/bus-tickets/kodad-to-hyderabad,Morning Star Travels,A/C Sleeper (2+1),2024-07-18 00:30:00,03h 45m,2024-07-18 04:15:00,2.6,690.0,17
Kodad to Hyderabad,https://www.redbus.in/bus-tickets/kodad-to-hyderabad,Morning Star Travels,A/C Sleeper (2+1),2024-07-18 01:15:00,03h 25m,2024-07-18 04:40:00,2.6,690.0,14
Kodad to Hyderabad,https://www.redbus.in/bus-tickets/kodad-to-hyderabad,Morning Star Travels,A/C Sleeper (2+1),2024-07-18 01:15:00,03h 45m,2024-07-18 05:00:00,2.6,690.0,16
Kodad to Hyderabad,https://www.redbus.in/bus-tickets/kodad-to-hyderabad,Morning Star Travels,A/C Sleeper (2+1),2024-07-18 01:50:00,02h 50m,2024-07-18 04:40:00,2.6,690.0,16
Kodad to Hyderabad,https://www.redbus.in/bus-tickets/kodad-to-hyderabad,Morning Star Travels,A/C Sleeper (2+1),2024-07-18 03:30:00,02h 30m,2024-07-18 06:00:00,2.6,750.0,13
Kodad to Hyderabad,https://www.redbus.in/bus-tickets/kodad-to-hyderabad,BSR Tours And Travels,VE A/C Sleeper (2+1),2024-07-18 02:05:00,02h 55m,2024-07-18 05:00:00,4.5,880.0,10
Kodad to Hyderabad,https://www.redbus.in/bus-tickets/kodad-to-hyderabad,BSR Tours And Travels,A/C Sleeper (2+1),2024-07-18 02:40:00,02h 50m,2024-07-18 05:30:00,4.5,880.0,6
Kodad to Hyderabad,https://www.redbus.in/bus-tickets/kodad-to-hyderabad,BSR Tours And Travels,VE A/C Sleeper (2+1),2024-07-18 02:40:00,03h 50m,2024-07-18 06:30:00,4.5,880.0,4
Kodad to Hyderabad,https://www.redbus.in/bus-tickets/kodad-to-hyderabad,Go Tour Travels and Holidays,A/C Sleeper (2+1),2024-07-18 02:45:00,03h 45m,2024-07-18 06:30:00,4.3,890.0,2
Kodad to Hyderabad,https://www.redbus.in/bus-tickets/kodad-to-hyderabad,Sree Raghavendra Travels,NON A/C Semi Sleeper (2+1),2024-07-18 01:45:00,04h 35m,2024-07-18 06:20:00,2.0,3000.0,35
Hyderabad to Bhadrachalam,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,TSRTC - 8705,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",2024-07-18 03:45:00,07h 30m,2024-07-18 11:15:00,4.3,517.0,30
Hyderabad to Bhadrachalam,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,TSRTC - 1318,Lahari A/C sleeper,2024-07-18 04:40:00,08h 00m,2024-07-18 12:40:00,4.2,627.0,35
Hyderabad to Bhadrachalam,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,TSRTC - 8703,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",2024-07-18 05:00:00,07h 30m,2024-07-18 12:30:00,4.4,517.0,31
Hyderabad to Bhadrachalam,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,TSRTC - 1951,Lahari A/C sleeper,2024-07-18 05:35:00,07h 55m,2024-07-18 13:30:00,3.7,627.0,38
Hyderabad to Bhadrachalam,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,TSRTC - 8725,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",2024-07-18 06:15:00,08h 35m,2024-07-18 14:50:00,3.9,517.0,29
Hyderabad to Bhadrachalam,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,TSRTC - 8735,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",2024-07-18 08:30:00,07h 30m,2024-07-18 16:00:00,3.8,517.0,31
Hyderabad to Bhadrachalam,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,TSRTC - 7647,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",2024-07-18 09:30:00,08h 40m,2024-07-18 18:10:00,4.8,517.0,31
Hyderabad to Bhadrachalam,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,TSRTC - 1322,Lahari A/C sleeper,2024-07-18 10:25:00,08h 35m,2024-07-18 19:00:00,4.1,627.0,42
Hyderabad to Bhadrachalam,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,TSRTC - 8755,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",2024-07-18 10:30:00,07h 30m,2024-07-18 18:00:00,2.6,517.0,31
Hyderabad to Bhadrachalam,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,TSRTC - 8743,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",2024-07-18 12:15:00,07h 30m,2024-07-18 19:45:00,4.1,517.0,31
Hyderabad to Bhadrachalam,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,TSRTC - 1953,GARUDA PLUS (VOLVO / BENZ A.C Multi Axle),2024-07-18 15:00:00,08h 00m,2024-07-18 23:00:00,4.1,627.0,40
Hyderabad to Bhadrachalam,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,TSRTC - 8796,RAJDHANI (A.C. Semi Sleeper),2024-07-18 15:40:00,07h 00m,2024-07-18 22:40:00,3.3,627.0,37
Hyderabad to Bhadrachalam,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,TSRTC - 1320,Lahari A/C sleeper,2024-07-18 15:55:00,07h 55m,2024-07-18 23:50:00,2.4,627.0,32
Hyderabad to Bhadrachalam,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,TSRTC - 34336,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",2024-07-18 16:00:00,07h 30m,2024-07-18 23:30:00,3.9,517.0,33
Hyderabad to Bhadrachalam,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,TSRTC - 8760,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",2024-07-18 17:00:00,07h 30m,2024-07-19 00:30:00,3.8,517.0,29
Hyderabad to Bhadrachalam,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,TSRTC - 8715,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",2024-07-18 18:20:00,07h 30m,2024-07-19 01:50:00,2.7,517.0,31
Hyderabad to Bhadrachalam,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,TSRTC - 7645,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",2024-07-18 19:30:00,09h 15m,2024-07-19 04:45:00,4.3,517.0,31
Hyderabad to Bhadrachalam,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,TSRTC - 34342,RAJDHANI (A.C. Semi Sleeper),2024-07-18 19:40:00,07h 00m,2024-07-19 02:40:00,3.9,627.0,35
Hyderabad to Bhadrachalam,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,TSRTC - 4160,RAJDHANI (A.C. Semi Sleeper),2024-07-18 20:00:00,08h 20m,2024-07-19 04:20:00,2.6,627.0,32
Hyderabad to Bhadrachalam,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,TSRTC - 8719,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",2024-07-18 20:00:00,09h 30m,2024-07-19 05:30:00,4.2,517.0,27
Hyderabad to Bhadrachalam,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,TSRTC - 34330,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",2024-07-18 20:40:00,07h 30m,2024-07-19 04:10:00,4.3,517.0,30
Hyderabad to Bhadrachalam,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,TSRTC - 8727,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",2024-07-18 21:15:00,07h 30m,2024-07-19 04:45:00,4.4,517.0,29
Hyderabad to Bhadrachalam,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,TSRTC - 34340,RAJDHANI (A.C. Semi Sleeper),2024-07-18 21:15:00,08h 45m,2024-07-19 06:00:00,3.6,627.0,20
Hyderabad to Bhadrachalam,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,TSRTC - 8729,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",2024-07-18 23:00:00,07h 00m,2024-07-19 06:00:00,4.0,517.0,29
Hyderabad to Bhadrachalam,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,TSRTC - 8737,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",2024-07-18 23:20:00,07h 30m,2024-07-19 06:50:00,3.7,517.0,27
Hyderabad to Bhadrachalam,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,BSR Tours And Travels,A/C Sleeper (2+1),2024-07-18 22:00:00,07h 30m,2024-07-19 05:30:00,4.7,800.0,16
Hyderabad to Bhadrachalam,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,BSR Tours And Travels,A/C Seater / Sleeper (2+1),2024-07-18 22:00:00,07h 30m,2024-07-19 05:30:00,4.3,610.0,26
Hyderabad to Bhadrachalam,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,SAIRAJ TRAVELS,A/C Seater / Sleeper (2+1),2024-07-18 22:15:00,07h 30m,2024-07-19 05:45:00,4.4,630.0,30
Hyderabad to Bhadrachalam,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,SAIRAJ TRAVELS,NON A/C Seater (2+2),2024-07-18 22:15:00,07h 30m,2024-07-19 05:45:00,4.0,500.0,30
Hyderabad to Bhadrachalam,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,Bharathi Tours & Travels,Non A/C Seater / Sleeper (2+1),2024-07-18 21:20:00,08h 30m,2024-07-19 05:50:00,3.9,560.0,27
Hyderabad to Bhadrachalam,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,Morning Star Travels,A/C Sleeper (2+1),2024-07-18 22:50:00,06h 25m,2024-07-19 05:15:00,3.8,750.0,24
Hyderabad to Bhadrachalam,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,Bharathi Tours & Travels,Non A/C Seater / Sleeper (2+1),2024-07-18 22:35:00,07h 55m,2024-07-19 06:30:00,3.9,560.0,29
Hyderabad to Bhadrachalam,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,Nani’s Sai Krishna Travels,Non A/C Seater / Sleeper (2+1),2024-07-18 22:20:00,07h 30m,2024-07-19 05:50:00,3.1,470.0,33
Hyderabad to Bhadrachalam,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,Bharathi Tours & Travels,A/C Sleeper (2+1),2024-07-18 21:20:00,08h 30m,2024-07-19 05:50:00,3.8,850.0,30
Hyderabad to Bhadrachalam,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),2024-07-18 23:30:00,07h 00m,2024-07-19 06:30:00,2.8,500.0,31
Hyderabad to Bhadrachalam,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,Orange Tours And Travels,Bharat Benz A/C Sleeper (2+1),2024-07-18 22:45:00,07h 00m,2024-07-19 05:45:00,2.8,800.0,27
Hyderabad to Bhadrachalam,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,Morning Star Travels,A/C Sleeper (2+1),2024-07-18 22:30:00,06h 40m,2024-07-19 05:10:00,2.2,750.0,30
Hyderabad to Bhadrachalam,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,Gupta Travels Galaxy,A/C Seater / Sleeper (2+2),2024-07-18 21:00:00,07h 00m,2024-07-19 04:00:00,1.9,475.0,51
Hyderabad to Bhadrachalam,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,Morning Star Travels,Volvo Multi Axle B9R A/C Sleeper (2+1),2024-07-18 03:20:00,06h 40m,2024-07-18 10:00:00,2.1,1990.0,28
Hyderabad to Bhadrachalam,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,Maa Bankeshwari -Gupta Travels Galaxy,NON A/C Seater / Sleeper (2+2),2024-07-18 19:15:00,07h 15m,2024-07-19 02:30:00,2.1,475.0,50
Hyderabad to Bhadrachalam,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,A.R.M.T Co.,A/C Sleeper (2+1),2024-07-18 17:30:00,07h 00m,2024-07-19 00:30:00,2.7,1200.0,30
Hyderabad to Bhadrachalam,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,MAHABAHUSRIKVRTRAVELS,Non A/C Seater / Sleeper (2+1),2024-07-18 16:00:00,07h 50m,2024-07-18 23:50:00,1.9,750.0,45
Hyderabad to Bhadrachalam,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,Sri Tulasi Tours and Travels,A/C Sleeper (2+1),2024-07-18 04:00:00,06h 30m,2024-07-18 10:30:00,3.4,849.0,17
Hyderabad to Bhadrachalam,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,Nani’s Sai Krishna Travels,Non A/C Seater / Sleeper (2+1),2024-07-18 22:20:00,07h 30m,2024-07-19 05:50:00,3.5,430.0,21
Hyderabad to Bhadrachalam,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,Vasireddy Travels,A/C Seater / Sleeper (2+1),2024-07-18 22:30:00,07h 38m,2024-07-19 06:08:00,4.7,699.0,32
Hyderabad to Bhadrachalam,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,Nani’s Sai Krishna Travels,NON A/C Hi-Tech Push Back (2+2),2024-07-18 22:20:00,08h 30m,2024-07-19 06:50:00,2.5,3000.0,23
Hyderabad to Bhadrachalam,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,Sai Krishna Bus Service,NON AC Seater / Sleeper 2+1,2024-07-18 21:15:00,06h 35m,2024-07-19 03:50:00,1.9,800.0,42
Hyderabad to Bhadrachalam,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,Gupta Travels Galaxy,NON A/C Seater / Sleeper (2+2),2024-07-18 18:00:00,06h 30m,2024-07-19 00:30:00,2.0,475.0,47
Hyderabad to Bhadrachalam,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,MAHABAHUSRIKVRTRAVELS,A/C Seater / Sleeper (2+1),2024-07-18 17:00:00,06h 40m,2024-07-18 23:40:00,1.9,890.0,49
Hyderabad to Bhadrachalam,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,Vasireddy Travels,Non A/C Seater / Sleeper (2+1),2024-07-18 22:30:00,07h 38m,2024-07-19 06:08:00,3.1,699.0,23
Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,TSRTC - 8865,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",2024-07-18 01:30:00,06h 20m,2024-07-18 07:50:00,4.7,451.0,31
Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,TSRTC - 8905,Deluxe (Non AC Seater 2+2),2024-07-18 03:00:00,06h 20m,2024-07-18 09:20:00,3.8,396.0,35
Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,TSRTC - 8705,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",2024-07-18 03:45:00,06h 30m,2024-07-18 10:15:00,4.4,451.0,31
Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,TSRTC - 6915,Deluxe (Non AC Seater 2+2),2024-07-18 04:00:00,06h 20m,2024-07-18 10:20:00,3.8,396.0,35
Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,TSRTC - 1318,Lahari A/C sleeper,2024-07-18 04:40:00,07h 20m,2024-07-18 12:00:00,4.1,548.0,31
Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,TSRTC - 8703,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",2024-07-18 05:00:00,06h 30m,2024-07-18 11:30:00,3.3,451.0,31
Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,TSRTC - 6911,Deluxe (Non AC Seater 2+2),2024-07-18 05:20:00,06h 20m,2024-07-18 11:40:00,3.8,396.0,35
Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,TSRTC - 1951,Lahari A/C sleeper,2024-07-18 05:35:00,07h 10m,2024-07-18 12:45:00,4.0,548.0,39
Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,TSRTC - 8725,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",2024-07-18 06:15:00,07h 40m,2024-07-18 13:55:00,3.3,451.0,29
Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,TSRTC - 8944,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",2024-07-18 06:30:00,07h 15m,2024-07-18 13:45:00,4.7,451.0,31
Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,TSRTC - 6923,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",2024-07-18 07:00:00,06h 00m,2024-07-18 13:00:00,3.8,451.0,31
Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,TSRTC - 8735,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",2024-07-18 08:30:00,06h 30m,2024-07-18 15:00:00,4.3,451.0,31
Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,TSRTC - 6909,Deluxe (Non AC Seater 2+2),2024-07-18 08:40:00,06h 20m,2024-07-18 15:00:00,3.8,396.0,35
Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,TSRTC - 98926,LAHARI A/C SLEEPER CUM SEATER,2024-07-18 09:00:00,07h 15m,2024-07-18 16:15:00,3.8,548.0,39
Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,TSRTC - 06632,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",2024-07-18 09:15:00,06h 00m,2024-07-18 15:15:00,3.8,451.0,33
Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,TSRTC - 34346,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",2024-07-18 10:20:00,06h 00m,2024-07-18 16:20:00,3.8,451.0,31
Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,TSRTC - 1322,Lahari A/C sleeper,2024-07-18 10:25:00,07h 35m,2024-07-18 18:00:00,3.9,548.0,42
Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,TSRTC - 8755,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",2024-07-18 10:30:00,06h 30m,2024-07-18 17:00:00,3.8,451.0,31
Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,TSRTC - 8743,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",2024-07-18 12:15:00,06h 30m,2024-07-18 18:45:00,3.8,451.0,31
Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,TSRTC - 8873,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",2024-07-18 13:20:00,06h 05m,2024-07-18 19:25:00,3.0,451.0,31
Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,TSRTC - 8951,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",2024-07-18 14:00:00,06h 00m,2024-07-18 20:00:00,4.5,451.0,32
Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,TSRTC - 64188,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",2024-07-18 15:00:00,06h 25m,2024-07-18 21:25:00,4.7,451.0,31
Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,TSRTC - 1953,GARUDA PLUS (VOLVO / BENZ A.C Multi Axle),2024-07-18 15:00:00,06h 30m,2024-07-18 21:30:00,2.6,548.0,33
Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,TSRTC - 8796,RAJDHANI (A.C. Semi Sleeper),2024-07-18 15:40:00,05h 50m,2024-07-18 21:30:00,3.8,548.0,37
Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,TSRTC - 1320,Lahari A/C sleeper,2024-07-18 15:55:00,06h 45m,2024-07-18 22:40:00,2.6,548.0,42
Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,TSRTC - 34336,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",2024-07-18 16:00:00,06h 30m,2024-07-18 22:30:00,3.8,451.0,33
Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,TSRTC - 8760,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",2024-07-18 17:00:00,06h 30m,2024-07-18 23:30:00,4.8,451.0,29
Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,TSRTC - 8869,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",2024-07-18 17:40:00,06h 00m,2024-07-18 23:40:00,3.8,451.0,1
Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,TSRTC - 8715,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",2024-07-18 18:20:00,06h 30m,2024-07-19 00:50:00,3.6,451.0,31
